order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
oid_4,cid_296,Alex Martinez,pid_19,Magnesium 500 ml,Consumables,Card,1,12.0,2024-10-17 15:05:02,Canada,Winnipeg,EBay,ptx_9539263329,F,Gateway timeout
oid_4,cid_296,Alex Martinez,pid_12,RO/DI System 4-Stage,Filtration,Card,5,170.0,2024-10-17 15:05:02,Canada,Winnipeg,EBay,ptx_9539263329,F,Gateway timeout
oid_4,cid_296,Alex Martinez,pid_3,Kessil A360X Tuna Blue,Lighting,Card,4,450.0,2024-10-17 15:05:02,Canada,Winnipeg,EBay,ptx_9539263329,F,Gateway timeout
oid_5,cid_2160,Grace Phillips,pid_4,Refugium Light,Lighting,Card,2,50.0,2024-07-19 06:35:40,Germany,Cologne,Website,ptx_9575211167,Y,
oid_6,cid_692,Jamie Evans,pid_6,Sicce Syncra 2.0 Return Pump,Pumps,Apple Pay,1,95.0,2024-06-02 20:56:39,Canada,Toronto,Amazon,ptx_1767527305,F,Gateway timeout
oid_6,cid_692,Jamie Evans,pid_19,Magnesium 500 ml,Consumables,Apple Pay,3,12.0,2024-06-02 20:56:39,Canada,Toronto,Amazon,ptx_1767527305,F,Gateway timeout
oid_6,cid_692,Jamie Evans,pid_19,Magnesium 500 ml,Consumables,Apple Pay,1,12.0,2024-06-02 20:56:39,Canada,Toronto,Amazon,ptx_1767527305,F,Gateway timeout
oid_7,cid_806,Nora Lopez,pid_2,Radion XR15 G6 Blue,Lighting,Google Pay,2,470.0,2024-10-12 16:33:58,France,Nice,Amazon,ptx_1417180346,Y,
oid_7,cid_806,Nora Lopez,pid_11,Activated Carbon 1 lb,Filtration,Google Pay,4,12.5,2024-10-12 16:33:58,France,Nice,Amazon,ptx_1417180346,Y,
oid_7,cid_806,Nora Lopez,pid_4,Refugium Light,Lighting,Google Pay,5,50.0,2024-10-12 16:33:58,France,Nice,Amazon,ptx_1417180346,Y,
oid_7,cid_806,Nora Lopez,pid_1,AI Prime 16HD,Lighting,Google Pay,4,240.0,2024-10-12 16:33:58,France,Nice,Amazon,ptx_1417180346,Y,
oid_8,cid_2603,Ryan Carter,pid_17,Reef Salt 25 kg,Consumables,Card,3,80.0,2024-01-24 17:03:23,Germany,Leipzig,Amazon,ptx_3529853385,Y,
oid_8,cid_2603,Ryan Carter,pid_5,Jebao Wavemaker SLW-20,Pumps,Card,1,75.0,2024-01-24 17:03:23,Germany,Leipzig,Amazon,ptx_3529853385,Y,
oid_8,cid_2603,Ryan Carter,pid_15,Nitrate Test Kit,Testing & Calibration,Card,4,20.0,2024-01-24 17:03:23,Germany,Leipzig,Amazon,ptx_3529853385,Y,
oid_8,cid_2603,Ryan Carter,pid_23,Coral Bone Cutter,Accessories,Card,1,19.0,2024-01-24 17:03:23,Germany,Leipzig,Amazon,ptx_3529853385,Y,
oid_9,cid_118,Nikita White,pid_3,Kessil A360X Tuna Blue,Lighting,Google Pay,5,450.0,2024-05-07 08:49:20,United States,San Diego,Website,ptx_9093920278,F,Gateway timeout
oid_9,cid_118,Nikita White,pid_23,Coral Bone Cutter,Accessories,Google Pay,5,19.0,2024-05-07 08:49:20,United States,San Diego,Website,ptx_9093920278,F,Gateway timeout
oid_9,cid_118,Nikita White,pid_18,Coral Food 60 g,Consumables,Google Pay,3,14.5,2024-05-07 08:49:20,United States,San Diego,Website,ptx_9093920278,F,Gateway timeout
oid_9,cid_118,Nikita White,pid_23,Coral Bone Cutter,Accessories,Google Pay,5,19.0,2024-05-07 08:49:20,United States,San Diego,Website,ptx_9093920278,F,Gateway timeout
oid_10,cid_1028,Michael Martinez,pid_12,RO/DI System 4-Stage,Filtration,Apple Pay,1,170.0,2024-06-04 11:42:00,Canada,Hamilton,Website,ptx_2437354396,Y,
oid_10,cid_1028,Michael Martinez,pid_1,AI Prime 16HD,Lighting,Apple Pay,1,240.0,2024-06-04 11:42:00,Canada,Hamilton,Website,ptx_2437354396,Y,
oid_10,cid_1028,Michael Martinez,pid_24,Cable Management Clips (10-pack),Accessories,Apple Pay,-2,6.0,2024-06-04 11:42:00,Canada,Hamilton,Website,ptx_2437354396,Y,
oid_10,cid_1028,Michael Martinez,pid_11,Activated Carbon 1 lb,Filtration,Apple Pay,5,12.5,2024-06-04 11:42:00,Canada,Hamilton,Website,ptx_2437354396,Y,
oid_10,cid_1028,Michael Martinez,pid_14,Calibration Fluid 35ppt,Testing & Calibration,Apple Pay,3,6.5,2024-06-04 11:42:00,Canada,Hamilton,Website,ptx_2437354396,Y,
oid_11,cid_1695,Chloe Harris,pid_20,Amino Acids 250 ml,Consumables,Google Pay,4,24.0,2024-01-15 20:12:02,United States,  San Antonio 	,Amazon,ptx_8543247071,Y,
oid_11,cid_1695,Chloe Harris,pid_8,Auto Top-Off Utility Pump,Pumps,Google Pay,3,33.0,2024-01-15 20:12:02,United States,San Antonio,Amazon,ptx_8543247071,Y,
oid_11,cid_1695,Chloe Harris,pid_20,Amino Acids 250 ml,Consumables,Google Pay,5,24.0,2024-01-15 20:12:02,United States,San Antonio,Amazon,ptx_8543247071,Y,
oid_11,cid_1695,Chloe Harris,pid_15,Nitrate Test Kit,Testing & Calibration,Google Pay,5,20.0,2024-01-15 20:12:02,United States,San Antonio,Amazon,ptx_8543247071,Y,
oid_11,cid_1695,Chloe Harris,pid_15,Nitrate Test Kit,Testing & Calibration,Google Pay,4,20.0,2024-01-15 20:12:02,United States,San Antonio,Amazon,ptx_8543247071,Y,
oid_12,cid_1323,Riley Green,pid_11,Activated Carbon 1 lb,Filtration,Google Pay,2,12.5,2023-04-12 19:29:35,Mexico,Leon,Website,ptx_2080996114,Y,
oid_12,cid_1323,Riley Green,pid_21,Ceramic Frag Plug (10-pack),Accessories,Google Pay,5,9.0,2023-04-12 19:29:35,Mexico,Leon,Website,ptx_2080996114,Y,
oid_12,cid_1323,Riley Green,pid_20,Amino Acids 250 ml,Consumables,Google Pay,5,24.0,2023-04-12 19:29:35,Mexico,Leon,Website,ptx_2080996114,Y,
oid_13,cid_212,Avery Parker,pid_2,Radion XR15 G6 Blue,Lighting,Apple Pay,4,470.0,2024-01-20 13:56:07,Canada,Calgary,EBay,ptx_1385940108,Y,
oid_13,cid_212,Avery Parker,pid_16,Alkalinity Checker,Testing & Calibration,Apple Pay,5,55.0,2024-01-20 13:56:07,Canada,Calgary,EBay,ptx_1385940108,Y,
oid_14,cid_499,William Garcia,pid_24,Cable Management Clips (10-pack),Accessories,Google Pay,3,6.0,2024-12-14 17:42:57,United States,New York,Website,ptx_1189131245,Y,
oid_15,cid_1497,Michael Smith,pid_9,Protein Skimmer 65,Filtration,Google Pay,5,129.0,2023-04-04 02:20:01,France,Montpellier,Website,ptx_4492459595,Y,
oid_15,cid_1497,Michael Smith,pid_2,Radion XR15 G6 Blue,Lighting,Google Pay,1,470.0,2023-04-04 02:20:01,France,Montpellier,Website,ptx_4492459595,Y,
oid_15,cid_1497,Michael Smith,pid_3,Kessil A360X Tuna Blue,Lighting,Google Pay,5,450.0,2023-04-04 02:20:01,France,Montpellier,Website,ptx_4492459595,Y,
oid_16,cid_712,Avery Lopez,pid_8,Auto Top-Off Utility Pump,Pumps,Card,2,33.0,2024-09-17 19:25:42,Mexico,Mexico City,EBay,ptx_4369216871,Y,
oid_16,cid_712,Avery Lopez,pid_1,AI Prime 16HD,Lighting,Card,1,240.0,2024-09-17 19:25:42,Mexico,Mexico City,EBay,ptx_4369216871,Y,
oid_16,cid_712,Avery Lopez,pid_2,Radion XR15 G6 Blue,Lighting,Card,1,470.0,2024-09-17 19:25:42,Mexico,Mexico City,EBay,ptx_4369216871,Y,
oid_17,cid_811,Nikita Williams,pid_12,RO/DI System 4-Stage,Filtration,Apple Pay,2,170.0,2023-09-03 20:02:27,Canada,Edmonton,Website,ptx_6644077361,Y,
oid_17,cid_811,Nikita Williams,pid_21,Ceramic Frag Plug (10-pack),Accessories,Apple Pay,5,9.0,2023-09-03 20:02:27,Canada,Edmonton,Website,ptx_6644077361,Y,
oid_18,cid_2558,Liam Martinez,pid_11,Activated Carbon 1 lb,Filtration,Apple Pay,4,12.5,2024-12-16 19:51:42,Canada,Vancouver,Amazon,ptx_3323460093,Y,
oid_18,cid_2558,Liam Martinez,pid_10,Filter Sock (2-pack) 200µ,Filtration,Apple Pay,2,15.0,2024-12-16 19:51:42,Canada,Vancouver,Amazon,ptx_3323460093,Y,
oid_18,cid_2558,Liam Martinez,pid_1,  AI Prime 16HD 	,Lighting,Apple Pay,3,240.0,2024-12-16 19:51:42,Canada,Vancouver,Amazon,ptx_3323460093,Y,
oid_18,cid_2558,Liam Martinez,pid_1,AI Prime 16HD,Lighting,Apple Pay,2,240.0,2024-12-16 19:51:42,Canada,Vancouver,Amazon,ptx_3323460093,Y,
oid_18,cid_2558,Liam Martinez,pid_1,AI Prime 16HD,Lighting,Apple Pay,-2,240.0,2024-12-16 19:51:42,Canada,Vancouver,Amazon,ptx_3323460093,Y,
oid_19,cid_106,Olivia Hill,pid_16,Alkalinity Checker,Testing & Calibration,Apple Pay,1,55.0,2023-12-22 01:10:04,Canada,Edmonton,Amazon,ptx_1696260824,Y,
oid_20,cid_319,Daniel Harris,pid_9,Protein Skimmer 65,Filtration,Google Pay,2,129.0,2024-03-14 17:44:52,United States,Dallas,Amazon,ptx_8885654886,Y,
oid_20,cid_319,Daniel Harris,pid_23,Coral Bone Cutter,Accessories,Google Pay,4,19.0,2024-03-14 17:44:52,United States,Dallas,Amazon,ptx_8885654886,Y,
oid_21,cid_12,Quinn Smith,pid_20,Amino Acids 250 ml,Consumables,Card,5,24.0,2024-10-06 17:13:31,Canada,Mississauga,Website,ptx_5485443037,Y,
oid_21,cid_12,Quinn Smith,pid_21,Ceramic Frag Plug (10-pack),Accessories,Card,2,9.0,2024-10-06 17:13:31,Canada,Mississauga,Website,ptx_5485443037,Y,
oid_22,cid_2477,Michael Smith,pid_12,RO/DI System 4-Stage,Filtration,Google Pay,1,170.0,2023-02-22 01:30:07,United States,Los Angeles,EBay,ptx_9261835720,Y,
oid_22,cid_2477,Michael Smith,pid_23,Coral Bone Cutter,Accessories,Google Pay,3,19.0,2023-02-22 01:30:07,United States,Los Angeles,EBay,ptx_9261835720,Y,
oid_22,cid_2477,Michael Smith,pid_15,Nitrate Test Kit,Testing & Calibration,Google Pay,3,20.0,2023-02-22 01:30:07,United States,Los Angeles,EBay,ptx_9261835720,Y,
oid_22,cid_2477,Michael Smith,pid_8,Auto Top-Off Utility Pump,Pumps,Google Pay,2,33.0,2023-02-22 01:30:07,United States,Los Angeles,EBay,ptx_9261835720,Y,
oid_22,cid_2477,Michael Smith,pid_9,Protein Skimmer 65,Filtration,Google Pay,5,129.0,2023-02-22 01:30:07,United States,Los Angeles,EBay,ptx_9261835720,Y,
oid_23,cid_133,Michael Wright,pid_15,Nitrate Test Kit,Testing & Calibration,Google Pay,1,20.0,2023-08-30 01:00:57,Great Britain,London,EBay,ptx_8650730228,Y,
oid_24,cid_741,Pat Mitchell,pid_16,Alkalinity Checker,Testing & Calibration,Apple Pay,1,55.0,2023-10-20 02:34:24,United States,Columbus,EBay,ptx_4750431165,Y,
oid_25,cid_2889,Chris Baker,pid_4,Refugium Light,Lighting,Apple Pay,4,50.0,2023-01-08 08:32:39,Great Britain,Birmingham,EBay,ptx_5224582514,Y,
oid_25,cid_2889,Chris Baker,pid_7,DC Return Pump 1300 GPH,Pumps,Apple Pay,1,129.0,2023-01-08 08:32:39,Great Britain,Birmingham,EBay,ptx_5224582514,Y,
oid_25,cid_2889,Chris Baker,pid_20,Amino Acids 250 ml,Consumables,Apple Pay,3,24.0,2023-01-08 08:32:39,Great Britain,Birmingham,EBay,ptx_5224582514,Y,
oid_25,cid_2889,Chris Baker,pid_12,RO/DI System 4-Stage,Filtration,Apple Pay,1,170.0,2023-01-08 08:32:39,Great Britain,Birmingham,EBay,ptx_5224582514,Y,
oid_26,cid_87,Nora Garcia,pid_15,Nitrate Test Kit,Testing & Calibration,Google Pay,5,20.0,2023-02-27 03:07:09,Germany,Dortmund,EBay,ptx_5022454414,Y,
oid_26,cid_87,Nora Garcia,pid_21,Ceramic Frag Plug (10-pack),Accessories,Google Pay,3,9.0,2023-02-27 03:07:09,Germany,Dortmund,EBay,ptx_5022454414,Y,
oid_26,cid_87,Nora Garcia,pid_20,Amino Acids 250 ml,Consumables,Google Pay,3,24.0,2023-02-27 03:07:09,Germany,Dortmund,EBay,ptx_5022454414,Y,
oid_26,cid_87,Nora Garcia,pid_21,Ceramic Frag Plug (10-pack),Accessories,Google Pay,1,9.0,2023-02-27 03:07:09,Germany,Dortmund,EBay,ptx_5022454414,Y,
oid_27,cid_2034,Aleksei Moore,pid_2,Radion XR15 G6 Blue,Lighting,Card,1,470.0,2024-07-06 08:34:28,United States,Houston,Amazon,ptx_8041358551,Y,
oid_27,cid_2034,Aleksei Moore,pid_9,Protein Skimmer 65,Filtration,Card,3,129.0,2024-07-06 08:34:28,United States,Houston,Amazon,ptx_8041358551,Y,
oid_27,cid_2034,Aleksei Moore,pid_4,Refugium Light,Lighting,Card,2,50.0,2024-07-06 08:34:28,United States,Houston,Amazon,ptx_8041358551,Y,
oid_28,cid_2418,Noah Hill,pid_11,Activated Carbon 1 lb,Filtration,Apple Pay,5,12.5,2023-10-27 17:05:46,Great Britain,Glasgow,EBay,ptx_4699329608,Y,
oid_28,cid_2418,Noah Hill,pid_12,RO/DI System 4-Stage,Filtration,Apple Pay,5,170.0,2023-10-27 17:05:46,Great Britain,Glasgow,EBay,ptx_4699329608,Y,
oid_29,cid_121,Ella Baker,pid_9,Protein Skimmer 65,Filtration,Google Pay,4,129.0,2024-08-24 21:33:01,Mexico,Cancún,Website,ptx_9246182671,Y,
oid_29,cid_121,Ella Baker,pid_14,Calibration Fluid 35ppt,Testing & Calibration,Google Pay,1,6.5,2024-08-24 21:33:01,Mexico,Cancún,Website,ptx_9246182671,Y,
oid_29,cid_121,Ella Baker,pid_21,Ceramic Frag Plug (10-pack),Accessories,Google Pay,5,9.0,2024-08-24 21:33:01,Mexico,Cancún,Website,ptx_9246182671,Y,
oid_29,cid_121,Ella Baker,pid_5,Jebao Wavemaker SLW-20,Pumps,Google Pay,4,75.0,2024-08-24 21:33:01,Mexico,Cancún,Website,ptx_9246182671,Y,
oid_29,cid_121,Ella Baker,pid_1,AI Prime 16HD,Lighting,Google Pay,2,240.0,2024-08-24 21:33:01,Mexico,Cancún,Website,ptx_9246182671,Y,
oid_30,cid_2472,Sophia Brown,pid_24,Cable Management Clips (10-pack),Accessories,Apple Pay,2,6.0,2024-10-10 01:39:06,Mexico,Monterrey,Website,ptx_5507220909,Y,
oid_30,cid_2472,Sophia Brown,pid_20,Amino Acids 250 ml,Consumables,Apple Pay,3,24.0,2024-10-10 01:39:06,Mexico,Monterrey,Website,ptx_5507220909,Y,
oid_30,cid_2472,Sophia Brown,pid_23,Coral Bone Cutter,Accessories,Apple Pay,3,19.0,2024-10-10 01:39:06,Mexico,Monterrey,Website,ptx_5507220909,Y,
oid_30,cid_2472,Sophia Brown,pid_19,Magnesium 500 ml,Consumables,Apple Pay,1,12.0,2024-10-10 01:39:06,Mexico,Monterrey,Website,ptx_5507220909,Y,
oid_30,cid_2472,Sophia Brown,pid_6,Sicce Syncra 2.0 Return Pump,Pumps,Apple Pay,3,95.0,2024-10-10 01:39:06,Mexico,Monterrey,Website,ptx_5507220909,Y,
oid_31,cid_2618,Sasha Lewis,pid_16,Alkalinity Checker,Testing & Calibration,Apple Pay,5,55.0,2024-10-07 00:18:56,Canada,Hamilton,Amazon,ptx_6114068658,Y,
oid_31,cid_2618,Sasha Lewis,pid_20,Amino Acids 250 ml,Consumables,Apple Pay,5,24.0,2024-10-07 00:18:56,Canada,Hamilton,Amazon,ptx_6114068658,Y,
oid_31,cid_2618,Sasha Lewis,pid_11,Activated Carbon 1 lb,Filtration,Apple Pay,1,12.5,2024-10-07 00:18:56,Canada,Hamilton,Amazon,ptx_6114068658,Y,
oid_31,cid_2618,Sasha Lewis,pid_7,DC Return Pump 1300 GPH,Pumps,Apple Pay,5,129.0,2024-10-07 00:18:56,Canada,Hamilton,Amazon,ptx_6114068658,Y,
oid_31,cid_2618,Sasha Lewis,pid_16,Alkalinity Checker,Testing & Calibration,Apple Pay,1,55.0,2024-10-07 00:18:56,Canada,Hamilton,Amazon,ptx_6114068658,Y,
oid_32,cid_2920,Sam Scott,pid_16,Alkalinity Checker,Testing & Calibration,Apple Pay,2,55.0,2024-05-10 03:38:17,Canada,Vancouver,EBay,ptx_6634204433,Y,
oid_32,cid_2920,Sam Scott,pid_7,DC Return Pump 1300 GPH,Pumps,Apple Pay,4,129.0,2024-05-10 03:38:17,Canada,Vancouver,EBay,ptx_6634204433,Y,
oid_32,cid_2920,Sam Scott,pid_6,Sicce Syncra 2.0 Return Pump,Pumps,Apple Pay,4,95.0,2024-05-10 03:38:17,Canada,Vancouver,EBay,ptx_6634204433,Y,
oid_32,cid_2920,Sam Scott,pid_18,Coral Food 60 g,Consumables,Apple Pay,1,14.5,2024-05-10 03:38:17,Canada,Vancouver,EBay,ptx_6634204433,Y,
oid_32,cid_2920,Sam Scott,pid_20,Amino Acids 250 ml,Consumables,Apple Pay,1,24.0,2024-05-10 03:38:17,Canada,Vancouver,EBay,ptx_6634204433,Y,
oid_33,cid_867,Aiden Parker,pid_22,Magnetic Frag Rack (12 slots),Accessories,Google Pay,3,25.0,2023-01-04 20:53:51,Great Britain,Leeds,EBay,ptx_2337040221,Y,
oid_33,cid_867,Aiden Parker,pid_15,Nitrate Test Kit,Testing & Calibration,Google Pay,4,20.0,2023-01-04 20:53:51,Great Britain,Leeds,EBay,ptx_2337040221,Y,
oid_34,cid_2629,Charlotte Campbell,pid_22,Magnetic Frag Rack (12 slots),Accessories,Apple Pay,3,25.0,2023-05-17 22:43:25,Mexico,Tijuana,EBay,ptx_7914332992,Y,
oid_34,cid_2629,Charlotte Campbell,pid_15,Nitrate Test Kit,Testing & Calibration,Apple Pay,2,20.0,2023-05-17 22:43:25,Mexico,Tijuana,EBay,ptx_7914332992,Y,
oid_35,cid_1172,Henry Lewis,pid_9,Protein Skimmer 65,Filtration,Google Pay,3,129.0,2023-12-27 17:23:47,Germany,Hamburg,Website,ptx_6127898896,Y,
oid_35,cid_1172,Henry Lewis,pid_21,Ceramic Frag Plug (10-pack),Accessories,Google Pay,2,9.0,2023-12-27 17:23:47,Germany,Hamburg,Website,ptx_6127898896,Y,
oid_35,cid_1172,Henry Lewis,pid_11,Activated Carbon 1 lb,Filtration,Google Pay,1,12.5,2023-12-27 17:23:47,Germany,Hamburg,Website,ptx_6127898896,Y,
oid_36,cid_1227,Harper Miller,pid_4,Refugium Light,Lighting,Google Pay,1,50.0,2024-02-29 06:13:40,Great Britain,Birmingham,EBay,ptx_4438248290,Y,
oid_36,cid_1227,Harper Miller,pid_4,Refugium Light,Lighting,Google Pay,4,50.0,2024-02-29 06:13:40,Great Britain,Birmingham,EBay,ptx_4438248290,Y,
oid_36,cid_1227,Harper Miller,pid_20,Amino Acids 250 ml,Consumables,Google Pay,4,24.0,2024-02-29 06:13:40,Great Britain,Birmingham,EBay,ptx_4438248290,Y,
oid_37,cid_2679,Dana Smith,pid_5,Jebao Wavemaker SLW-20,Pumps,Apple Pay,4,75.0,2024-11-04 05:51:15,France,Nantes,Amazon,ptx_8510866423,Y,
oid_37,cid_2679,Dana Smith,pid_2,Radion XR15 G6 Blue,Lighting,Apple Pay,4,470.0,2024-11-04 05:51:15,France,Nantes,Amazon,ptx_8510866423,Y,
oid_37,cid_2679,Dana Smith,pid_19,Magnesium 500 ml,Consumables,Apple Pay,4,12.0,2024-11-04 05:51:15,France,Nantes,Amazon,ptx_8510866423,Y,
oid_37,cid_2679,Dana Smith,pid_14,Calibration Fluid 35ppt,Testing & Calibration,Apple Pay,2,6.5,2024-11-04 05:51:15,France,Nantes,Amazon,ptx_8510866423,Y,
oid_37,cid_2679,Dana Smith,pid_9,Protein Skimmer 65,Filtration,Apple Pay,4,129.0,2024-11-04 05:51:15,France,Nantes,Amazon,ptx_8510866423,Y,
oid_38,cid_1036,Lily White,pid_19,,Consumables,Apple Pay,5,12.0,2024-10-11 18:39:34,Great Britain,Newcastle,EBay,ptx_2019952093,Y,
oid_38,cid_1036,Lily White,pid_4,Refugium Light,Lighting,Apple Pay,4,50.0,2024-10-11 18:39:34,Great Britain,Newcastle,EBay,ptx_2019952093,Y,
oid_38,cid_1036,Lily White,pid_11,Activated Carbon 1 lb,Filtration,Apple Pay,1,12.5,2024-10-11 18:39:34,Great Britain,Newcastle,EBay,ptx_2019952093,Y,
oid_39,cid_2141,Ella Davis,pid_23,Coral Bone Cutter,Accessories,Apple Pay,5,19.0,2023-02-12 00:05:31,Canada,Mississauga,EBay,ptx_5716167991,Y,
oid_39,cid_2141,Ella Davis,pid_16,Alkalinity Checker,Testing & Calibration,Apple Pay,4,55.0,2023-02-12 00:05:31,Canada,Mississauga,EBay,ptx_5716167991,Y,
oid_39,cid_2141,Ella Davis,pid_13,Refractometer (Salinity),Testing & Calibration,Apple Pay,3,25.0,2023-02-12 00:05:31,Canada,Mississauga,EBay,ptx_5716167991,Y,
oid_39,cid_2141,Ella Davis,pid_8,Auto Top-Off Utility Pump,Pumps,Apple Pay,4,33.0,2023-02-12 00:05:31,Canada,Mississauga,EBay,ptx_5716167991,Y,
oid_39,cid_2141,Ella Davis,pid_21,Ceramic Frag Plug (10-pack),Accessories,Apple Pay,-1,9.0,2023-02-12 00:05:31,Canada,Mississauga,EBay,ptx_5716167991,Y,
oid_40,cid_2578,Aleksei White,pid_11,Activated Carbon 1 lb,Filtration,Apple Pay,3,12.5,2023-12-06 18:18:34,Mexico,Monterrey,Website,ptx_8228510679,Y,
oid_40,cid_2578,Aleksei White,pid_7,DC Return Pump 1300 GPH,Pumps,Apple Pay,1,129.0,2023-12-06 18:18:34,Mexico,Monterrey,Website,ptx_8228510679,Y,
oid_40,cid_2578,Aleksei White,pid_15,Nitrate Test Kit,Testing & Calibration,Apple Pay,2,20.0,2023-12-06 18:18:34,Mexico,Monterrey,Website,ptx_8228510679,Y,
oid_40,cid_2578,Aleksei White,pid_11,Activated Carbon 1 lb,Filtration,Apple Pay,1,12.5,2023-12-06 18:18:34,Mexico,Monterrey,Website,ptx_8228510679,Y,
oid_40,cid_2578,Aleksei White,pid_12,RO/DI System 4-Stage,Filtration,Apple Pay,3,170.0,2023-12-06 18:18:34,Mexico,Monterrey,Website,ptx_8228510679,Y,
oid_41,cid_2798,Mia Clark,pid_7,DC Return Pump 1300 GPH,Pumps,Card,5,129.0,2024-04-08 10:33:47,Great Britain,Bristol,Amazon,ptx_5205804205,Y,
oid_42,cid_2179,Charlotte Scott,pid_5,Jebao Wavemaker SLW-20,Pumps,Card,3,75.0,2024-03-14 07:14:55,Mexico,Tijuana,Amazon,ptx_3223486121,Y,
oid_42,cid_2179,Charlotte Scott,pid_14,Calibration Fluid 35ppt,Testing & Calibration,Card,3,6.5,2024-03-14 07:14:55,Mexico,Tijuana,Amazon,ptx_3223486121,Y,
oid_42,cid_2179,Charlotte Scott,pid_18,Coral Food 60 g,Consumables,Card,2,14.5,2024-03-14 07:14:55,Mexico,Tijuana,Amazon,ptx_3223486121,Y,
oid_43,cid_2438,Andrew Anderson,pid_20,Amino Acids 250 ml,Consumables,Google Pay,1,24.0,2024-12-21 05:50:29,United States,Charlotte,EBay,ptx_4067944244,Y,
oid_43,cid_2438,Andrew Anderson,pid_16,Alkalinity Checker,Testing & Calibration,Google Pay,3,55.0,2024-12-21 05:50:29,United States,Charlotte,EBay,ptx_4067944244,Y,
oid_44,cid_2764,Alex Parker,pid_14,Calibration Fluid 35ppt,Testing & Calibration,Apple Pay,5,6.5,2023-09-29 10:13:07,France,Nice,EBay,ptx_8478867547,Y,
oid_44,cid_2764,Alex Parker,pid_3,Kessil A360X Tuna Blue,Lighting,Apple Pay,4,450.0,2023-09-29 10:13:07,France,Nice,EBay,ptx_8478867547,Y,
oid_44,cid_2764,Alex Parker,pid_12,RO/DI System 4-Stage,Filtration,Apple Pay,5,170.0,2023-09-29 10:13:07,France,Nice,EBay,ptx_8478867547,Y,
oid_44,cid_2764,Alex Parker,pid_18,Coral Food 60 g,Consumables,Apple Pay,3,14.5,2023-09-29 10:13:07,France,Nice,EBay,ptx_8478867547,Y,
oid_44,cid_2764,Alex Parker,pid_5,Jebao Wavemaker SLW-20,Pumps,,1,75.0,2023-09-29 10:13:07,France,Nice,EBay,ptx_8478867547,Y,
oid_45,cid_2884,Aiden Mitchell,pid_17,Reef Salt 25 kg,Consumables,Google Pay,5,80.0,2023-03-01 23:55:44,Germany,Frankfurt,EBay,ptx_3411201468,Y,
oid_45,cid_2884,Aiden Mitchell,pid_7,DC Return Pump 1300 GPH,Pumps,Google Pay,5,129.0,2023-03-01 23:55:44,Germany,  Frankfurt 	,EBay,ptx_3411201468,Y,
oid_46,cid_2,Isabella Scott,pid_1,AI Prime 16HD,Lighting,Apple Pay,3,240.0,2024-04-25 17:46:16,Canada,Toronto,EBay,ptx_9500720835,Y,
oid_46,cid_2,Isabella Scott,pid_10,Filter Sock (2-pack) 200µ,Filtration,Apple Pay,5,15.0,2024-04-25 17:46:16,Canada,Toronto,EBay,ptx_9500720835,Y,
